chart,rank,track,artists,remixers,mix,genre,bpm,key,key_letter,key_chord,length_ms,length,label,release_date,is_dj_edit,is_ugc_remix,explicit
minimal-deep-tech,4,Work It,SEBS,,extended mix,Minimal / Deep Tech,130,E Minor,E,Minor,356192,5:56,Atlantic Records UK,2026-06-08,False,False,False
minimal-deep-tech,5,Breaking Point ,Josh Baker,,Original Mix,Minimal / Deep Tech,132,Gb Minor,G,Minor,307598,5:07,You&Me Records,2026-08-28,False,False,False
minimal-deep-tech,6,Disco Jungle ,Crewcutz,,Extended Mix,Minimal / Deep Tech,130,E Major,E,Major,384590,6:24,Solid Grooves Raw,2026-09-11,False,False,False
minimal-deep-tech,7,Trust Me feat. Ben Westbeech ,Ben Westbeech; Dunmore Brothers,,Original Mix,Minimal / Deep Tech,126,B Major,B,Major,320655,5:20,Solid Grooves Records,2026-05-08,False,False,False
minimal-deep-tech,8,Positive,Jamback,,Extended Mix,Minimal / Deep Tech,130,F Major,F,Major,361875,6:01,CircoLoco Records,2025-11-07,False,False,False
minimal-deep-tech,9,Destiny,LondonGround,,Extended Mix,Minimal / Deep Tech,128,G Minor,G,Minor,361156,6:01,8Bit,2026-09-18,False,False,False
minimal-deep-tech,10,Your Star ,Anabel Englund; Josh Baker,,Original Mix,Minimal / Deep Tech,130,Ab Major,A,Major,324089,5:24,You&Me Records,2026-08-28,False,False,False
minimal-deep-tech,11,Move Shake,Jeff Sorkowitz,,Extended Mix,Minimal / Deep Tech,128,C Major,C,Major,320742,5:20,IN / ROTATION (Insomniac Records),2026-07-07,False,False,False
minimal-deep-tech,12,The Clown's Corridor,Brunello; Connan,,Original Mix,Minimal / Deep Tech,127,B Major,B,Major,351967,5:51,Mellow Circus Records,2024-08-30,False,False,False
minimal-deep-tech,13,Saucy One,White Off,,Original Mix,Minimal / Deep Tech,130,A Major,A,Major,357030,5:57,DPE,2026-09-11,False,False,False
minimal-deep-tech,14,Breath ,LondonGround,,Original Mix,Minimal / Deep Tech,128,A Minor,A,Minor,333750,5:33,SIGHT RECORDS,2025-10-31,False,False,False
minimal-deep-tech,15,House With Acres ,Capo Lee; Josh Baker,,Original Mix,Minimal / Deep Tech,135,Bb Minor,B,Minor,288326,4:48,You&Me Records,2026-08-28,False,False,False
minimal-deep-tech,16,Rush ,Ryan Nicholls,,Original Mix,Minimal / Deep Tech,132,Eb Minor,E,Minor,306639,5:06,Eastenderz,2026-06-19,False,False,False
minimal-deep-tech,17,D Da Tira,Iraqui ZL; Sonju,,Extended Mix,Minimal / Deep Tech,130,F Minor,F,Minor,354461,5:54,DRT Records,2026-09-25,False,False,False
minimal-deep-tech,18,Share This Moment (Another Life) ,Late Replies,,Original Mix,Minimal / Deep Tech,128,F Minor,F,Minor,390000,6:30,range.,2026-09-17,False,False,False
minimal-deep-tech,19,Bring The Beat Back,Dennis Quin,,Extended Mix,Minimal / Deep Tech,132,F Major,F,Major,330909,5:30,Haven Trax,2026-09-18,False,False,False
minimal-deep-tech,20,Don't Stop ,Teedee,,Original Mix,Minimal / Deep Tech,132,E Major,E,Major,308018,5:08,COCO,2026-02-20,False,False,False
minimal-deep-tech,21,Purple Haze ,Lauren Steel,,Original Mix,Minimal / Deep Tech,130,Eb Major,E,Major,371538,6:11,Tamango Records,2026-09-18,False,False,False
minimal-deep-tech,22,Illusions,Brunello,,Original Mix,Minimal / Deep Tech,95,Db Minor,D,Minor,411968,6:51,Mellow Circus Records,2025-10-24,False,False,False
minimal-deep-tech,23,Dance To The Beat ,Cristina Lazic,,Original Mix,Minimal / Deep Tech,130,Ab Minor,A,Minor,405174,6:45,PVCLB,2026-09-18,False,False,False
minimal-deep-tech,24,Get Stupid,Julian Fijma,,Original Mix,Minimal / Deep Tech,130,Eb Major,E,Major,336000,5:36,tszr,2025-08-08,False,False,False
minimal-deep-tech,25,Reaction ,Local Dub,,Original Mix,Minimal / Deep Tech,130,Eb Minor,E,Minor,326794,5:26,You&Me Records,2026-09-07,False,False,False
minimal-deep-tech,26,Rhythm,Louis Millne; Balanka,Aitor Astiz,Aitor Astiz Remix,Minimal / Deep Tech,131,F Minor,F,Minor,360000,6:00,Moan,2026-04-03,False,False,False
minimal-deep-tech,27,So Good ,GENNARO,,Heat Mix,Minimal / Deep Tech,129,C Minor,C,Minor,476065,7:56,Solid Grooves Records,2024-07-12,False,False,False
minimal-deep-tech,28,Don't Stop ,aMo (um),,Original Mix,Minimal / Deep Tech,127,Bb Major,B,Major,362858,6:02,You&Me Records,2026-09-18,False,False,False
minimal-deep-tech,29,Lets Get High ,Michael Bibi,,Extended Mix,Minimal / Deep Tech,130,D Minor,D,Minor,276923,4:36,Solid Grooves Records,2026-06-03,False,False,False
minimal-deep-tech,30,The Beat ,Cameron Jack,Jeff Sorkowitz,Jeff Sorkowitz Remix,Minimal / Deep Tech,129,G Major,G,Major,313992,5:13,La Zic,2026-09-18,False,False,False
minimal-deep-tech,31,Ah Ah Ah,Robbie Doherty,,Extended Mix,Minimal / Deep Tech,136,Gb Minor,G,Minor,374115,6:14,R.DOC,2026-07-24,False,False,False
minimal-deep-tech,32,Good Life,ALISHA; Inner City,,Extended Mix,Minimal / Deep Tech,132,B Minor,B,Minor,365454,6:05,Armada Music,2026-04-24,False,False,False
minimal-deep-tech,33,Space Time ,aMo (um),,Original Mix,Minimal / Deep Tech,125,D Minor,D,Minor,368681,6:08,You&Me Records,2026-09-18,False,False,False
minimal-deep-tech,34,Like Tha,DMC (UK),,Extended Mix,Minimal / Deep Tech,130,A Minor,A,Minor,399230,6:39,Subsoil Records,2026-07-31,False,False,False
minimal-deep-tech,35,Excuse Me? ,Ranger Trucco; Nate Katz,,Original Mix,Minimal / Deep Tech,129,B Minor,B,Minor,342325,5:42,range.,2026-03-12,False,False,False
minimal-deep-tech,36,Take Them Back ,Ellis Garner,,Original Mix,Minimal / Deep Tech,130,Db Minor,D,Minor,347085,5:47,BINARY,2026-09-24,False,False,False
minimal-deep-tech,37,Feel The Beat ,Paul C,,Original Mix,Minimal / Deep Tech,129,Ab Major,A,Major,357209,5:57,Libero Records,2026-08-20,False,False,False
minimal-deep-tech,38,Cosmic Dust ,aMo (um),,Original Mix,Minimal / Deep Tech,125,Gb Minor,G,Minor,376341,6:16,You&Me Records,2026-09-18,False,False,False
minimal-deep-tech,39,El Real ,Bodeler; Souler (ES),,Bodeler Remix,Minimal / Deep Tech,140,C Minor,C,Minor,301714,5:01,No Religion Lab.,2026-09-17,False,False,False
minimal-deep-tech,40,What You Going To Do ,Bruno Laurindo,,Original Mix,Minimal / Deep Tech,128,B Minor,B,Minor,450195,7:30,Mood Child,2026-09-11,False,False,False
minimal-deep-tech,41,Poppin' In Tha Club ,Local Dub,,Original Mix,Minimal / Deep Tech,130,G Major,G,Major,312015,5:12,You&Me Records,2026-09-07,False,False,False
minimal-deep-tech,42,Pentho,Robag Wruhme,,Original Mix,Minimal / Deep Tech,127,Ab Minor,A,Minor,345743,5:45,Cocoon Recordings,2026-08-21,False,False,False
minimal-deep-tech,43,Disco Cha Cha,Damelo,,Original Mix,Minimal / Deep Tech,128,C Minor,C,Minor,359971,5:59,Deeperfect,2024-11-01,False,False,False
minimal-deep-tech,44,In My Head ,Joe Vanditti; White Off,,Original Mix,Minimal / Deep Tech,130,D Minor,D,Minor,354738,5:54,Short Circuit,2026-09-25,False,False,False
minimal-deep-tech,45,Don't Touch That Dial,Rossi.,,Original Mix,Minimal / Deep Tech,132,A Minor,A,Minor,324000,5:24,ROSSI.HOME//GRXWN.,2025-01-24,False,False,False
minimal-deep-tech,46,Space Cake,Dimitar Petrov,,Original Mix,Minimal / Deep Tech,128,Gb Minor,G,Minor,331501,5:31,House of Cake,2026-09-18,False,False,False
minimal-deep-tech,47,Rock Your Body ,Jimi Latifi,,Original Mix,Minimal / Deep Tech,135,D Major,D,Major,361804,6:01,Lost Culture,2026-05-08,False,False,False
minimal-deep-tech,48,No Hesitating,Joe Rolét,Max Dean,Max Dean Remix,Minimal / Deep Tech,130,Db Major,D,Major,308961,5:08,Hot Creations,2026-02-06,False,False,False
minimal-deep-tech,49,The Rider,RUZE,,Original Mix,Minimal / Deep Tech,129,D Minor,D,Minor,342790,5:42,range.,2024-10-17,False,False,False
minimal-deep-tech,50,XTC,Mike Morrisey; BLND (UK),,Extended Mix,Minimal / Deep Tech,132,C Minor,C,Minor,350571,5:50,Metamorfosi Records,2026-08-07,False,False,False
minimal-deep-tech,51,Whatchagonnado,Franky Rizardo,,Original Mix,Minimal / Deep Tech,128,Db Major,D,Major,277500,4:37,LTF Records,2023-02-24,False,False,False
minimal-deep-tech,52,System (VIP),Blaise Bracic,,Extended Mix,Minimal / Deep Tech,128,G Major,G,Major,303750,5:03,ABODE Records,2026-06-26,False,False,False
minimal-deep-tech,53,The Rhythm ,Chopper (UK),,Original Mix,Minimal / Deep Tech,128,F Minor,F,Minor,337641,5:37,UNLISH,2026-09-25,False,False,False
minimal-deep-tech,54,Pitch Black ,Nacho Marco,Steve Bug,Steve Bug Remix,Minimal / Deep Tech,78,A Minor,A,Minor,436044,7:16,Phonogramme,2026-09-04,False,False,False
minimal-deep-tech,55,Dopest Crew ,Serge Devant; Sheff (UK),,Extended Mix,Minimal / Deep Tech,127,C Major,C,Major,380068,6:20,This Moment,2026-09-18,False,False,False
minimal-deep-tech,56,The Smell ,Sepp,,Original Mix,Minimal / Deep Tech,132,B Minor,B,Minor,349180,5:49,Bamboleo,2026-08-28,False,False,False
minimal-deep-tech,57,To The Moo,Stef Davidse,,Extended Mix,Minimal / Deep Tech,132,Db Minor,D,Minor,349690,5:49,Factory 93 Records,2026-08-14,False,False,False
minimal-deep-tech,58,Red Room,Discip,,Extended Mix,Minimal / Deep Tech,130,C Minor,C,Minor,310153,5:10,Metamorfosi Records,2026-07-17,False,False,False
minimal-deep-tech,59,Secrets ,DumitrEscu,,Extended Mix,Minimal / Deep Tech,128,Eb Major,E,Major,390937,6:30,Solid Grooves Records,2026-07-31,False,False,False
minimal-deep-tech,60,Eternal ,Wheats,,Original Mix,Minimal / Deep Tech,131,D Major,D,Major,353592,5:53,UNLISH,2026-06-26,False,False,False
minimal-deep-tech,61,4 Ya Mind ,AYYBO; Discip,,Original Mix,Minimal / Deep Tech,128,C Major,C,Major,330368,5:30,Solid Grooves Records,2025-09-19,False,False,False
minimal-deep-tech,62,PlayBooyz,Fer BR,,Original Mix,Minimal / Deep Tech,127,G Major,G,Major,394726,6:34,MUSE,2024-12-27,False,False,False
minimal-deep-tech,63,De La Buena ,Toman,,Original Mix,Minimal / Deep Tech,130,Gb Minor,G,Minor,340042,5:40,HIGH CEILINGS,2026-07-01,False,False,False
minimal-deep-tech,64,Paradise,Bassel Darwish,,Original Mix,Minimal / Deep Tech,127,F Major,F,Major,365541,6:05,Distance Music,2024-05-16,False,False,False
minimal-deep-tech,65,Get It ,Cristina Lazic,,Original Mix,Minimal / Deep Tech,130,F Minor,F,Minor,359508,5:59,PVCLB,2026-09-18,False,False,False
minimal-deep-tech,66,No Joke ,Ben Griff,,Original Mix,Minimal / Deep Tech,132,Eb Major,E,Major,349091,5:49,WYLD,2026-09-04,False,False,False
minimal-deep-tech,67,Mr. Sub Bass ,Ive Lovers,Ozzie Guven,Ozzie Guven Remix,Minimal / Deep Tech,132,B Minor,B,Minor,352727,5:52,range.,2025-10-30,False,False,False
minimal-deep-tech,68,Roll Play,PAWSA,,Extended Mix,Minimal / Deep Tech,128,Db Minor,D,Minor,338416,5:38,PAWZ,2019-10-25,False,False,False
minimal-deep-tech,69,Killa ,Jimi Latifi,,Original Mix,Minimal / Deep Tech,132,A Minor,A,Minor,383673,6:23,Dionysus Records,2026-03-27,False,False,False
minimal-deep-tech,70,Too Many Nights,White Off,,Original Mix,Minimal / Deep Tech,130,C Major,C,Major,356350,5:56,DOSMUNDOS,2026-02-27,False,False,False
minimal-deep-tech,71,La Farsa,LondonGround,,Original Mix,Minimal / Deep Tech,124,F# Minor,F,Minor,443779,7:23,elrow Limited,2019-05-31,False,False,False
minimal-deep-tech,72,Shut Down ,Dale Howard,,Original Mix,Minimal / Deep Tech,131,G Minor,G,Minor,395954,6:35,Bamboleo,2026-09-25,False,False,False
minimal-deep-tech,73,Rubino,Lorenzo Dotti,,Original Mix,Minimal / Deep Tech,125,G Minor,G,Minor,376000,6:16,Boh,2026-09-18,False,False,False
minimal-deep-tech,74,What I Want ,VITO (UK),,Original Mix,Minimal / Deep Tech,128,F Minor,F,Minor,363750,6:03,Cocoa,2026-05-15,False,False,False
minimal-deep-tech,75,Face Bass ,East End Dubs; Di Chiara Brothers,,Original Mix,Minimal / Deep Tech,133,Eb Major,E,Major,324812,5:24,Eastenderz,2026-05-01,False,False,False
minimal-deep-tech,76,Drifting ,Danny Snowden,,Original Mix,Minimal / Deep Tech,131,E Minor,E,Minor,385648,6:25,UNLISH,2026-08-07,False,False,False
minimal-deep-tech,77,Human Voice,Four Tet,,Original Mix,Minimal / Deep Tech,132,D Minor,D,Minor,396363,6:36,Text Records,2026-07-31,False,False,False
minimal-deep-tech,78,Fascination ,Cam Stockman,,Original Mix,Minimal / Deep Tech,130,D Minor,D,Minor,387060,6:27,neXup recz,2026-04-17,False,False,False
minimal-deep-tech,79,BANG BANG,PAWSA; Malachiii,,Extended Mix,Minimal / Deep Tech,131,F Major,F,Major,295000,4:55,PAWZ,2025-04-18,False,False,False
minimal-deep-tech,80,No Problem ,Feddox,,Original Mix,Minimal / Deep Tech,130,Eb Major,E,Major,356354,5:56,Not For Me,2026-09-18,False,False,False
minimal-deep-tech,81,My Baby,Axle; Jess Morgan,,Extended,Minimal / Deep Tech,132,F Major,F,Major,339734,5:39,blanc,2026-08-26,False,False,False
minimal-deep-tech,82,Get Ready ,Sera De Villalta; Souler (ES),,Original Mix,Minimal / Deep Tech,129,G Minor,G,Minor,360325,6:00,elrow Limited,2025-09-19,False,False,False
minimal-deep-tech,83,Can't Resist,Jamback,,Original Mix,Minimal / Deep Tech,65,F Major,F,Major,374769,6:14,ROSSI.HOME//GRXWN.,2025-09-05,False,False,False
minimal-deep-tech,84,Something Special ,Calvin Clarke; VITO (UK),,Original Mix,Minimal / Deep Tech,130,C Major,C,Major,415616,6:55,RISQUÉ RECORDS,2026-09-25,False,False,False
minimal-deep-tech,85,Pleasure ,JayC (NL); TYGE,,Original Mix,Minimal / Deep Tech,133,F Major,F,Major,357298,5:57,Pitch Records,2026-09-25,False,False,False
minimal-deep-tech,86,Do You Not ,BizZa,,Original Mix,Minimal / Deep Tech,128,Eb Minor,E,Minor,394378,6:34,elrow Limited,2026-07-31,False,False,False
minimal-deep-tech,87,Mesmerize,Cam Stockman,,Original Mix,Minimal / Deep Tech,134,Bb Major,B,Major,376119,6:16,tszr,2026-06-19,False,False,False
minimal-deep-tech,88,Shake Your Body ,ALISHA; Julian Fijma,,Original Mix,Minimal / Deep Tech,131,G Minor,G,Minor,382900,6:22,neXup recz,2025-10-31,False,False,False
minimal-deep-tech,89,Searching,East End Dubs; Wheats,,Original Mix,Minimal / Deep Tech,130,G Major,G,Major,406153,6:46,Solid Grooves Records,2024-11-01,False,False,False
minimal-deep-tech,90,Messan,Jansons,,Original Mix,Minimal / Deep Tech,128,A Major,A,Major,360737,6:00,PIV,2023-05-26,False,False,False
minimal-deep-tech,91,Making Love ,Chico Rose (NL),,Original Mix,Minimal / Deep Tech,130,E Minor,E,Minor,384000,6:24,Province 44,2026-09-25,False,False,False
minimal-deep-tech,92,Tarot Temple,Christopher Mohn,,Original Mix,Minimal / Deep Tech,126,E Major,E,Major,555238,9:15,We Are Here Music,2026-09-18,False,False,False
minimal-deep-tech,93,Ompo,Nachtbraker,,Original Mix,Minimal / Deep Tech,132,A Major,A,Major,327642,5:27,Up The Stuss,2026-09-04,False,False,False
minimal-deep-tech,94,August In Paris,Shonky; Jen Cardini,Jump Source,Jump Source's Useless Remix,Minimal / Deep Tech,125,A Major,A,Major,437981,7:17,Correspondant,2026-08-28,False,False,False
minimal-deep-tech,95,Authentic Computers 2.0,Kolter,,Original Mix,Minimal / Deep Tech,130,E Minor,E,Minor,376617,6:16,Koltrax,2026-04-10,False,False,False
minimal-deep-tech,96,Tornasolado,Franco Schmidt,,Extended Mix,Minimal / Deep Tech,128,B Major,B,Major,330000,5:30,LTF Records,2026-03-27,False,False,False
minimal-deep-tech,97,Going Acid,Pheelo,,Extended Mix,Minimal / Deep Tech,129,E Major,E,Major,328524,5:28,Metamorfosi Records,2026-02-27,False,False,False
minimal-deep-tech,98,Seguimos,Toman,,Original Mix,Minimal / Deep Tech,128,Ab Minor,A,Minor,450560,7:30,HIGH CEILINGS,2025-05-23,False,False,False
minimal-deep-tech,99,Something To Me,Josh Baker,,Original Mix,Minimal / Deep Tech,132,Bb Major,B,Major,358181,5:58,Three Six Zero,2024-06-21,False,False,False
minimal-deep-tech,100,Disco Party Baby,Vampire Sex,,Original Mix,Minimal / Deep Tech,127,Bb Major,B,Major,189792,3:09,House of Huemans,2023-03-31,False,False,False
