EN_YEAR	FR_YEAR	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_INVITATION_CATEGORY	FR_CATEGORIE_D'INVITATION	EN_CENSUS_METROPOLITAN_AREA	FR_RÉGION_MÉTROPOLITAINE_DE_RECENSEMENT	TOTAL
2020	2020	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	St. John's	St. John's	75
2020	2020	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Corner Brook	Corner Brook	--
2020	2020	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Other - Newfoundland and Labrador	Autres - Terre-Neuve-et-Labrador	--
2020	2020	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	St. John's	St. John's	35
2020	2020	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Corner Brook	Corner Brook	--
2020	2020	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Newfoundland and Labrador	Autres - Terre-Neuve-et-Labrador	--
2020	2020	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	St. John's	St. John's	40
2020	2020	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Territories (outside Census agglomeration, Northwest Territories)	Territoires (à l'extérieur des agglomérations de recensement, Territoires du Nord-Ouest)	--
2020	2020	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Yellowknife	Yellowknife	10
2020	2020	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	Yellowknife	Yellowknife	--
2020	2020	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Territories (outside Census agglomeration, Northwest Territories)	Territoires (à l'extérieur des agglomérations de recensement, Territoires du Nord-Ouest)	--
2020	2020	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Yellowknife	Yellowknife	10
2020	2020	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Cape Breton	Cape Breton	10
2020	2020	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Halifax	Halifax	285
2020	2020	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Kentville	Kentville	--
2020	2020	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	New Glasgow	New Glasgow	--
2020	2020	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Nova Scotia	Autres - Nouvelle-Écosse	20
2020	2020	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Truro	Truro	10
2020	2020	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Cape Breton	Cape Breton	--
2020	2020	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Halifax	Halifax	115
2020	2020	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Kentville	Kentville	--
2020	2020	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	New Glasgow	New Glasgow	--
2020	2020	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Other - Nova Scotia	Autres - Nouvelle-Écosse	5
2020	2020	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Cape Breton	Cape Breton	50
2020	2020	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Halifax	Halifax	1100
2020	2020	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Kentville	Kentville	20
2020	2020	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	New Glasgow	New Glasgow	5
2020	2020	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Nova Scotia	Autres - Nouvelle-Écosse	40
2020	2020	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Truro	Truro	25
2020	2020	Nunavut	Nunavut	Canadian Experience Class	Catégorie de l'expérience canadienne	Territories (outside Census agglomeration, Nunavut)	Territoires (à l'extérieur des agglomérations de recensement, Nunavut)	10
2020	2020	Nunavut	Nunavut	Federal Skilled Trades	Métiers spécialisés	Territories (outside Census agglomeration, Nunavut)	Territoires (à l'extérieur des agglomérations de recensement, Nunavut)	--
2020	2020	Nunavut	Nunavut	Federal Skilled Worker	Travailleurs qualifiés	Territories (outside Census agglomeration, Nunavut)	Territoires (à l'extérieur des agglomérations de recensement, Nunavut)	--
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Barrie	Barrie	215
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Belleville - Quinte West	Belleville - Quinte West	35
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Brantford	Brantford	105
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Brockville	Brockville	10
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Centre Wellington	Centre Wellington	10
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Chatham-Kent	Chatham-Kent	35
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Cobourg	Cobourg	5
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Collingwood	Collingwood	30
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Cornwall	Cornwall	40
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Essa	Essa	--
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Greater Sudbury	Grand Sudbury	115
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Guelph	Guelph	210
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Hamilton	Hamilton	870
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Hawkesbury (Ontario part)	Hawkesbury (partie de l'Ontario)	15
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Ingersoll	Ingersoll	--
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Kawartha Lakes	Kawartha Lakes	10
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Kenora	Kenora	15
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Kingston	Kingston	160
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	1465
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	London	Londres	765
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Midland	Midland	10
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Norfolk	Norfolk	--
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	North Bay	North Bay	10
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Orillia	Orillia	25
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Oshawa	Oshawa	200
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Ontario	Autres - Ontario	245
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	1815
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Owen Sound	Owen Sound	5
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Pembroke	Pembroke	--
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Petawawa	Petawawa	10
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Peterborough	Peterborough	85
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Port Hope	Port Hope	5
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Sarnia	Sarnia	70
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Sault Ste. Marie	Sault Ste. Marie	20
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	St. Catharines - Niagara	St. Catharines - Niagara	390
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Stratford	Stratford	30
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Thunder Bay	Thunder Bay	145
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Tillsonburg	Tillsonburg	5
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Timmins	Timmins	20
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Toronto	Toronto	22850
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Wasaga Beach	Wasaga Beach	5
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Windsor	Windsor	420
2020	2020	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Woodstock	Woodstock	20
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Hamilton	Hamilton	--
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	London	Londres	--
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Midland	Midland	--
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Other - Ontario	Autres - Ontario	--
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	--
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	St. Catharines - Niagara	St. Catharines - Niagara	--
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Toronto	Toronto	50
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Windsor	Windsor	--
2020	2020	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Woodstock	Woodstock	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Barrie	Barrie	25
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Belleville - Quinte West	Belleville - Quinte West	10
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Brantford	Brantford	10
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Brockville	Brockville	5
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Chatham-Kent	Chatham-Kent	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Collingwood	Collingwood	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Cornwall	Cornwall	15
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Greater Sudbury	Grand Sudbury	35
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Guelph	Guelph	50
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Hamilton	Hamilton	195
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Hawkesbury (Ontario part)	Hawkesbury (partie de l'Ontario)	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kawartha Lakes	Kawartha Lakes	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kingston	Kingston	55
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	290
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	London	Londres	230
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Norfolk	Norfolk	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	North Bay	North Bay	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Orillia	Orillia	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Oshawa	Oshawa	55
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Other - Ontario	Autres - Ontario	70
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	1630
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Owen Sound	Owen Sound	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Pembroke	Pembroke	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Petawawa	Petawawa	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Peterborough	Peterborough	10
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Sarnia	Sarnia	10
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Sault Ste. Marie	Sault Ste. Marie	5
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	St. Catharines - Niagara	St. Catharines - Niagara	40
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Stratford	Stratford	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Thunder Bay	Thunder Bay	15
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Timmins	Timmins	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Toronto	Toronto	12975
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Wasaga Beach	Wasaga Beach	--
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Windsor	Windsor	185
2020	2020	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Woodstock	Woodstock	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Barrie	Barrie	15
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Belleville - Quinte West	Belleville - Quinte West	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Brantford	Brantford	5
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Brockville	Brockville	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Centre Wellington	Centre Wellington	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Cobourg	Cobourg	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Collingwood	Collingwood	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Cornwall	Cornwall	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Essa	Essa	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Greater Sudbury	Grand Sudbury	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Guelph	Guelph	20
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Hamilton	Hamilton	65
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Hawkesbury (Ontario part)	Hawkesbury (partie de l'Ontario)	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Ingersoll	Ingersoll	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kenora	Kenora	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kingston	Kingston	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	145
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	London	Londres	55
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Midland	Midland	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Norfolk	Norfolk	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Oshawa	Oshawa	15
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Ontario	Autres - Ontario	10
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	325
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Peterborough	Peterborough	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Sarnia	Sarnia	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	St. Catharines - Niagara	St. Catharines - Niagara	15
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Stratford	Stratford	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Thunder Bay	Thunder Bay	10
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Tillsonburg	Tillsonburg	--
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Toronto	Toronto	3475
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Windsor	Windsor	30
2020	2020	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Woodstock	Woodstock	--
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Charlottetown	Charlottetown	35
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	25
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Summerside	Summerside	10
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Charlottetown	Charlottetown	--
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	--
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Summerside	Summerside	--
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Charlottetown	Charlottetown	270
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	20
2020	2020	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Summerside	Summerside	90
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Estevan	Estevan	--
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Lloydminster (Saskatchewan part)	Lloydminster (partie de la Saskatchewan)	5
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Moose Jaw	Moose Jaw	10
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	North Battleford	North Battleford	--
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Saskatchewan	Autres - Saskatchewan	10
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Prince Albert	Prince Albert	10
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Regina	Regina	140
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Saskatoon	Saskatoon	180
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Swift Current	Swift Current	--
2020	2020	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Yorkton	Yorkton	5
2020	2020	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Moose Jaw	Moose Jaw	--
2020	2020	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Other - Saskatchewan	Autres - Saskatchewan	--
2020	2020	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Prince Albert	Prince Albert	--
2020	2020	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Regina	Regina	65
2020	2020	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Saskatoon	Saskatoon	75
2020	2020	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Weyburn	Weyburn	--
2020	2020	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Yorkton	Yorkton	--
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Estevan	Estevan	--
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Lloydminster (Saskatchewan part)	Lloydminster (partie de la Saskatchewan)	--
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Moose Jaw	Moose Jaw	10
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	North Battleford	North Battleford	--
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Saskatchewan	Autres - Saskatchewan	15
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Prince Albert	Prince Albert	--
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Regina	Regina	690
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Saskatoon	Saskatoon	785
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Swift Current	Swift Current	10
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Weyburn	Weyburn	10
2020	2020	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Yorkton	Yorkton	--
2020	2020	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Whitehorse	Whitehorse	25
2020	2020	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Other - Yukon	Autres - Yukon	--
2020	2020	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Territories (outside Census agglomeration, Yukon)	Territoires (à l'extérieur des agglomérations de recensement, Yukon)	--
2020	2020	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Whitehorse	Whitehorse	10
2020	2020	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Whitehorse	Whitehorse	10
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Brooks	Brooks	5
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Calgary	Calgary	2560
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Camrose	Camrose	15
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Canmore	Canmore	100
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Edmonton	Edmonton	2165
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Grande Prairie	Grande Prairie	85
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	High River	High River	--
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Lacombe	Lacombe	10
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Lethbridge	Lethbridge	115
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Lloydminster (Alberta part)	Lloydminster (partie de l'Alberta)	25
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Medicine Hat	Medicine Hat	40
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Okotoks	Okotoks	20
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Alberta	Autres - Alberta	510
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Red Deer	Red Deer	80
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Strathmore	Strathmore	15
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Sylvan Lake	Sylvan Lake	--
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Wetaskiwin	Wetaskiwin	10
2021	2021	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Wood Buffalo	Wood Buffalo	60
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Calgary	Calgary	415
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Canmore	Canmore	10
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Edmonton	Edmonton	210
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Grande Prairie	Grande Prairie	--
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Lethbridge	Lethbridge	10
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Other - Alberta	Autres - Alberta	15
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Red Deer	Red Deer	--
2021	2021	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Wood Buffalo	Wood Buffalo	5
2021	2021	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Brooks	Brooks	5
2021	2021	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Calgary	Calgary	855
2021	2021	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Camrose	Camrose	5
2021	2021	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Canmore	Canmore	15
2021	2021	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Edmonton	Edmonton	585
