EN_YEAR	FR_ANNEÉ	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_INVITATION_CATEGORY	FR_CATEGORIE_D'INVITATION	EN_COUNTRY_OF_CITIZENSHIP	FR_PAYS_DE_CITOYENNETÉ	TOTAL
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Russia	Russie	5
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Spain	Espagne	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Sri Lanka	Sri Lanka	5
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Stateless	Apatride	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Sweden	Suède	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Syria	Syrie	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Taiwan	Taïwan	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Togo, Republic of	Togo, République du	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Trinidad and Tobago, Republic of	Trinité-et-Tobago, République de	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Tunisia	Tunisie	10
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Turkey	Turquie	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Ukraine	Ukraine	40
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	United States of America	États-Unis d'Amérique	--
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Vietnam	Viêt-Nam	10
2022	2022	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Zimbabwe	Zimbabwe	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Algeria	Algérie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Bahama Islands, The	Bahamas	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Bangladesh	Bangladesh	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Brazil	Brésil	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Burkina-Faso	Burkina Faso	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Cameroon, Federal Republic of	Cameroun, République fédérale du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	China, People's Republic of	Chine, République populaire de	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Egypt	Égypte	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	France	France	5
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Ghana	Ghana	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Haiti	Haïti	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Honduras	Honduras	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	India	Inde	40
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Indonesia, Republic of	Indonésie, République d'	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Iran	Iran	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Jamaica	Jamaïque	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Japan	Japon	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Korea, Republic of	Corée, République de	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Lebanon	Liban	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Mexico	Mexique	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Morocco	Maroc	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Nepal	Népal	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Niger, Republic of the	Niger, République du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Nigeria	Nigéria	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	United States of America	États-Unis d'Amérique	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Venezuela	Venezuela	--
2022	2022	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Vietnam	Viêt-Nam	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Algeria	Algérie	10
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Barbados	Barbade	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Benin, Republic of	Bénin, République du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Brazil	Brésil	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Cameroon, Federal Republic of	Cameroun, République fédérale du	35
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	France	France	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	India	Inde	5
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Iran	Iran	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Ivory Coast, Republic of	Côte-d'Ivoire, République  de la	5
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Jamaica	Jamaïque	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Lebanon	Liban	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Morocco	Maroc	5
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Nigeria	Nigéria	5
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Pakistan	Pakistan	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Russia	Russie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Togo, Republic of	Togo, République du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2022	2022	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Vietnam	Viêt-Nam	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Algeria	Algérie	35
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Bangladesh	Bangladesh	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Belgium	Belgique	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Brazil	Brésil	20
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Burkina-Faso	Burkina Faso	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Cameroon, Federal Republic of	Cameroun, République fédérale du	50
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Chad, Republic of	Tchad, République du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Chile	Chili	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	China, People's Republic of	Chine, République populaire de	20
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Colombia	Colombie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Congo, People's Republic of the	Congo, République Populaire du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Djibouti, Republic of	Djibouti, République de	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Ecuador	Équateur	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Egypt	Égypte	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	France	France	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Gabon Republic	Gabon, République du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Ghana	Ghana	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Guinea, Republic of	Guinée, République de	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Hong Kong SAR	RAS Hong Kong	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	India	Inde	310
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Iran	Iran	5
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Italy	Italie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Ivory Coast, Republic of	Côte-d'Ivoire, République  de la	15
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Jamaica	Jamaïque	10
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Jordan	Jordanie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Korea, Republic of	Corée, République de	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Lebanon	Liban	5
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Lithuania	Lituanie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Madagascar	Madagascar	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Mauritania	Mauritanie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Mauritius	Maurice	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Mexico	Mexique	5
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Morocco	Maroc	50
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Myanmar (Burma)	Myanmar (Birmanie)	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Nepal	Népal	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Nicaragua	Nicaragua	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Niger, Republic of the	Niger, République du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Nigeria	Nigéria	100
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Pakistan	Pakistan	5
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Philippines	Philippines	55
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Senegal	Sénégal	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Slovak Republic	République slovaque	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Somalia, Democratic Republic of	Somalie, République Démocratique de	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	South Africa, Republic of	Afrique du Sud, République d'	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Sri Lanka	Sri Lanka	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	St. Lucia	Sainte-Lucie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Sudan, Democratic Republic of	Soudan, République démocratique du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Syria	Syrie	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Tanzania, United Republic of	Tanzanie, République unie de	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Togo, Republic of	Togo, République du	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Tunisia	Tunisie	10
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Uganda	Ouganda	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Ukraine	Ukraine	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	United States of America	États-Unis d'Amérique	--
2022	2022	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Vietnam	Viêt-Nam	10
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Argentina	Argentine	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Bangladesh	Bangladesh	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Belize	Bélize	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Brazil	Brésil	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	China, People's Republic of	Chine, République populaire de	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	France	France	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Germany	Allemagne	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Ghana	Ghana	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	India	Inde	5
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Mauritius	Maurice	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Nigeria	Nigéria	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Other	Autres	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Pakistan	Pakistan	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	South Africa, Republic of	Afrique du Sud, République d'	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Sri Lanka	Sri Lanka	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Tanzania, United Republic of	Tanzanie, République unie de	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Turkey	Turquie	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	United States of America	États-Unis d'Amérique	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Zimbabwe	Zimbabwe	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Nigeria	Nigéria	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Pakistan	Pakistan	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Bangladesh	Bangladesh	10
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Brazil	Brésil	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Cameroon, Federal Republic of	Cameroun, République fédérale du	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Chile	Chili	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	China, People's Republic of	Chine, République populaire de	10
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Egypt	Égypte	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	France	France	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Ghana	Ghana	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Hong Kong SAR	RAS Hong Kong	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	India	Inde	150
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Iran	Iran	20
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Jamaica	Jamaïque	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Lebanon	Liban	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Libya	Libye	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Mauritius	Maurice	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Mexico	Mexique	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Nepal	Népal	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Netherlands, The	Pays-Bas	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Nigeria	Nigéria	20
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Pakistan	Pakistan	20
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Palestinian Authority (Gaza/West Bank)	Autorité palestinienne (Gaza/Cisjordanie)	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Philippines	Philippines	25
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Russia	Russie	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Singapore	Singapour	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	South Africa, Republic of	Afrique du Sud, République d'	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Sri Lanka	Sri Lanka	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Taiwan	Taïwan	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Ukraine	Ukraine	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	United States of America	États-Unis d'Amérique	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Vietnam	Viêt-Nam	--
2022	2022	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Zimbabwe	Zimbabwe	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Austria	Autriche	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Belgium	Belgique	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Czech Republic	République tchèque	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	France	France	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Germany	Allemagne	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	India	Inde	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	New Zealand	Nouvelle-Zélande	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Nigeria	Nigéria	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Philippines	Philippines	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	United States of America	États-Unis d'Amérique	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Vietnam	Viêt-Nam	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	France	France	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	South Africa, Republic of	Afrique du Sud, République d'	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	Togo, Republic of	Togo, République du	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	India	Inde	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Jamaica	Jamaïque	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Japan	Japon	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Korea, Republic of	Corée, République de	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Morocco	Maroc	5
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Philippines	Philippines	--
2022	2022	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Tunisia	Tunisie	--
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Antigua and Barbuda	Antigua-et-Barbuda	--
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Bahama Islands, The	Bahamas	5
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Bangladesh	Bangladesh	5
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Barbados	Barbade	--
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Belgium	Belgique	--
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Brazil	Brésil	--
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	China, People's Republic of	Chine, République populaire de	5
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Colombia	Colombie	--
2022	2022	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Egypt	Égypte	--
